id,codigo_cliente,material,texto_sap,analysis_de_causas,causa_raiz,category,sub_category
400016402,11589,['PA420LBP'],"El cliente ha intentado consumir el lote EA-15461 del que tiene 4000 Kg en su planta y con su sistema de OCS ha comprobado que el producto tiene geles en cantidad elevada. Adicionalmente, y a pesar de la menor velocidad de la línea, los bordes también eran inestables. Nos van a mandar medio saco de muestra tanto a Puertollano como a ATD para que volvamos a analizar el contenido en geles en nuestros OCS y comparar con los primeros resultados de planta. Se revisan los datos de contenido en geles de los lotes que tenemos ahora en stock.",,-1,Producto,Contaminacion
400016404,,['PA538P7'],"
EL PUNTO DE MEZCLA DE ESTOS LOTES ES SUPERIOR A LA NORMAL, NO PUEDEN SER MEZCLADOS A UNA TEMPERATURA NORMAL DE PRODUCCION, SU APARIENCIA ES DIFERENTE DE LO NORMAL (VER IMAGEN EN EL DOCUMENTO DE BOSTEX). EL CLIENTE NOS CONSIDERA RESPONSABLE DE LOS DAÑOS CAUSADOS POR ESTA CALIDAD INFERIOR. ENVIARON MUESTRAS POR DHL Nº 2647704493.",,-1,Producto,Propiedades
400016410,87210,['D20210GC'],"Nos informa el cliente que el material D 2021 que han recibido (alb. no. 24385222), del que nos envía foto de una muestra, tiene un color 61 APHA (fuera de especificación: máx 50 APHA).
Nos adjuntan también el CoA en el que se indica un color de 40 APHA.
Dicen que los otros parámetros están ok.
Han paralizado la cisterna hasta que finalmente se ha decidido retornarla a planta (RE 24386809).
Las tres cargas previas al pedido 24385222 fueron:
-  CICLOHEXANONE
-  ARCOL POLYOL
-  ACIDO NEODECANOICO.                                  VER FOTOGRAFÍA EN SERVICIOS PARA OBJETO SAP",['Tiempo de agitación de tandas en depósito insuficiente para la homogenización del producto.'],-1,Producto,Propiedades
400016411,89272,['PA537P7'],"CLIENTE INFORMA QUE EN LA ENTREGA 24371975 EL LOTE EB-27412 TENIA HUMEDAD, EL OTRO LOTE OK (DV-22461).",['Humedad interior: Entrada de agua tras lavado del silo 46.'],-1,Producto,Humedad
400016413,86063,['C48110GC'],"El cliente indica que este entrega de C4811 hay una diferencia de paso con respecto a lo indicado en el CMR, de 292 kg que es superior al límite de tolerancia para cargas mayores de 13.000 kg (0,5%).
Despues de la descarga de kg. 23630, en vista de la notable diferencia de peso, han verificado que no quedara nada en la cisterna,y han recuperado 38 kg.
Por esta razón piden que le abonemos euro 484.72 ( = 1.66 €/kg x292 kg)
Adjunto comunicación. EN SERVICIOS PARA OBJETO DEL AVISO (SAP).",,-1,Suministro,Cantidad
400016417,90927,['PA442P7'],"CLIENTE SOLICITA MATERIAL PARA EL 20.05 EL DIA DE LA FECHA DE ENTREGA NOS LLAMA PARA PREGUNTAR A QUE HORA LLEGARA EL CAMION YA QUE HA CONTRATADO UN CAMION PARA LLEVARLO A SU CLIENTE. NOS INFORMAN QUE LA POLICIA HABIA DETENIDO AL CHOFER POR UN PROBLEMA CON LA CABEZA DE TRACTORA Y QUE TIENEN QUE CAMBIAR DE CAMION PERO QUE HASTA EL DIA SIGUIENTE NO LLEGARA AL CLIENTE.
EL CAMION LLEGA EL 21.05 SOBRE LAS 13:30 CON PALLETES DAÑADOS Y 5 SACOS ROTOS POR TENER QUE CAMBIAR DE CAMION Y NOS INFORMA EL CLIENTE QUE LA POLICIA HABIA DETENIDO AL CHOFER POR ESTAR EBRIO. CLIENTE RECLAMA ABONO. SE ADJUNTAN CMR Y FOTOS. VER FICHEROS ANEXOS EN SERVICIOS PARA OBJETO DE SAP.",,-1,Suministro,Transporte
400016418,83668,['F35310GC'],"Olivier Lemooine tuvo una llamada de Adri Aerts el viernes 22/05: hizo una prueba ese mismo viernes con una formulación cuyo único poliol era el F-3531, albarán 24373787 y tuvo un exotherm muy alto que necesito llamar a los bomberos para enfriar los bloques de espuma. Adjuntamos mail de Olivier Lemoine.VER EN SERVICIOS PARA OBJETO. SAP.",,-1,Producto,Propiedades
400016424,82223,['I1393EXP1P7'],25.05.2015. : Maria Piedad (Asistencia Técnica y Desarrollo CABLES ) solicita que se realice la apertura de un aviso de calidad por la muestra enviada al cliente no se transforma bien produciendo roturas en las crucetas.,['Presencia de requemados. Se considera que la instalación actual no puede garantizar la calidad requerida del producto. A pesar de llevarse a cabo la limpieza exhaustiva de la instalación no se pudo garantizar la no presencia de requemados.'],-1,Producto,Propiedades
400016426,12143,['PP050Y1EGC'],"Desde hace más de un mes el cliente viene observando de nuevo el fenómeno de la generación de pelusas sobre sus máquinas con el uso de neustra granza. En esta ocasión se manifiesta con menor intensidad que en tiempos pasados, pero que sin duda hay que corregir para que no se transmita al producto final.",,-1,Producto,Propiedades
400016427,87210,['R16100GC'],"Nos comunica el cliente que han recibido este albarán, nº24388878, lote EE23-07008con problemas de opalescencia.

Informan que usan el producto para preparar una mezcla a temperatura ambiente con un poliéster con índice 1:9. La muestra preparada esta mañana a la llegada del material estaba absolutamente limpia, transparente y opalescente.

Dicen que la segunda muestra también. La solución al agua al 10% del Alcupol es opalescente y debería ser transparente.

Indican que no pueden utilizar el material en este estado. Esta tarde se valorará si no pueden usar una parte o todo el material.

",,-1,Producto,Propiedades
400016435,90175,['PP046W3FBP'],"Desde enero 2015, el cliente esta teniendo problemas de adhesión del aluminio a sus filmes metallizados cuando utilizan nuestro grado PP046W3F, generando defectos muy visibles en el film.

Empezaron a tener problemas a partir de la recepción del lote DV-11001 y desde entonces todo lo recibido ha presentado el mismo defecto.

Adjunto el mail de ATD, un PWPT con la investigacion del cliente. (Ver en Servicios para objeto de SAP)",,-1,Producto,Propiedades
400016439,91650,['PA442P7'],"El cliente informa de que, cuando inicia la su producción con el producto recibido el día 08.04.2015, se encuentra producto contaminado de color marrón. Indica que este producto parece estar requemado.

Se le solicita al cliente en envío de una muestra al CTR.

Adjunto mail con fotografías aportadas por el cliente. Ver fotografías en servicios para objetos de SAP",['Procedencia de una PEM con muchos oxidados tras no poder purgar silo durante la parada por no tener el extrusor tensión y tener candado. No se segregó uno de los silos rechazados con dos oxidados en fresco. '],-1,Producto,Propiedades
400016442,12207,['PA461P7'],el cliente se queja que en algunos sacos el producto estaba mojado. Se refiere al lote DR-31411. Ver más información en Servicios para objeto SAP.,['Entrada de agua debido a la fisura que tenía la línea de envío a Acabado (zona de extrusión).'],-1,Producto,humedad
400016444,90443,['TR135P7'],"Lote EA-51304. Y tambien el  albarán 24361507 (mismo lote).
Se ha recibido la muestra en el CTR el  11.06.2015.
Lo mezclan con lineal 30%,  oxo y C4 al 0,5% o 0,25%. Siempre han ""extrudado"" con esa formulación sin tener problemas. Hoy no entienden el problema de no soldadura del film.
Intentaron  con otro aditivo pero sin exito: la soldadura estuvo correcta después la extrusión pero sin estabilildad en el tiempo( No perenne).
Coste
Consecuencia: su cliente rechazó 42 bobinas, 8000 kg  *1,77= 14.160 euros
transporte: 400 euros
gastos administrativos : 100 euros
Total  14.660 euros
Ver ficha no conformidad en adjunto.  Ver más información en Servicios para objeto de SAP",,-1,Producto,Propiedades
400016445,88942,['C220NOC']," mayor IF que el especificado 

El cliente puede utilizar  el material pero quiere saber porque esas entregas se presentan  con un mayor IF que el especificado.
Ver mails adjuntos en servicios para Objeto de SAP",,-1,Producto,Propiedades
400016446,81568,['TR210OC'],"El cliente rechaza un octavin roto.
ver adjuntos
Pedidod de devolución  RE 24388145.  Ver fotografía y albarán en Servicios para objeto de SAP",,-1,Envase,Aspecto
400016463,83827,['PA538P7'],"siguiendo instrucciones del J/A se abre una sola reclamación por contenido de agua en 3 entregas PA538

","['Humedad interior: Posible entrada de agua a los silos de envasado tras episodio de lluvia en lote DT-10481. Y posible entrada de agua tras lavado de silo 48 en el ', 'lote DV-10481.']",-1,Producto,Humedad
400016464,83827,['PA461P7']," cliente informa entrega PA461 se han roto 3 sacos por estar mal empaquetados
solicita abono 3 sacos rotos
SE ADJUNTA MAIL DEL CLIENTE INCLUYENDO FOTOS en Servicios para Objeto de SAP.",,-1,Envase,Aspecto
400016476,88871,['PA443FFP7'],"""Según conversación por teléfono, el cliente usa este grado directamente en su ""Door Panel"" y al analizar la pieza, compuesta por vatios materiales uno de ellos en EVA, según norma VDA 278 – ensayo de VOC - en Aitex ha encontrado una concentración de Benceno con un valor de 0.23 µg/g (Adjunto resultados).”   Ver más información en Servicios para Objetos de SAP.",,-1,Producto,Propiedades
400016478,88784,['PE017P6'],"El cliente denuncia  que la entrega se hizo  con 2 sacos  rotos.
El cliente  reclama la indemnizacion del material perdido.
ver fotos  en adjunto. Más información y fotos en Servicios para objeto de SAP.",,-1,Envase,Aspecto
400016480,83827,['PA538P7'],"CLIENTE INFORMA QUE EL MATERIAL DE UNO DE LOS PALETTES ESTA HUMEDO Y NO SE PUEDE PRODUCIR
DV-10481 – Lot: 2935

SOLICITAN ABONO 250 kG
se adjunta foto en Servicios para objeto de SAP.",,-1,Producto,Humedad
400016486,12459,['PA540P7'],"Mail del cliente:

""Hemos utilizado ya ocho sacos del EVA PA-540 y tres de ellos se han roto sencillamente al dejarlos en el suelo. Los sacos se abren por el lateral."" Según comenta, no tienen fotos de los sacos rotos.",,-1,Envase,Aspecto
400016487,90365,['PA440C'],"Reclama Raumedic que están teniendo problemas gordos con geles en los tubitos que producen con el PA440. Están pidiendo una visita técnica específicamente para hablar del tema ya que es necesario. Si te parece podemos hacerlo a corto plazo la próxima semana y podríamos ir a ver a Klebchemie y alguno otro en la zona, o bien decidme cuando puede venir alguien a verles.

Hay que tener cuidado con este cliente ya que tienen que recibir un material que sea perfecto para la aplicación que hacer.


""cliente reclama que producto PA440 usado para fabricación de tubitos IV demuestra muchos geles. La aplicación es Pharma""

",,-1,Producto,Propiedades
400016490,86003,['PA439P7'],"**Aviso reasignado por Logística Madrid**'         El cliente informa que en la entrega 24394484 hay un saco roto de material PA439 y un pallet de PA411P7.   ***Se adjunta fotos del pallet de material PA411P7. El cliente informa que no tiene foto del saco roto y vacio de PA439P7***  ***A la vista de las fotos se aprecia problema de soldadura en uno de los sacos, el pallet no tiene mal aspecto; por ello reasignamos la reclamación a planta.AMG  16.07.2015***    Información en Servicios para Objeto de SAP.",,-1,Envase,Aspecto
400016496,89087,['PA410P7'],"Lote EBB09471.
El cliente tiene problemas  de fundición , y piensa que proviendría del lote  EB 09471.
Esas impuezas se presentan  como granitos blancos que al parecer tendrán su punto de fundición entre 110-120°C y aparecen mas espesos.
Se parecen a polietileno y tapan los filtros.
Se ha ennviado  muestra  del PA410 y de los  muestros con residuos.
Se adjuntan  fotos en Servicios para objeto de SAP","['Contaminación del producto reclamado con producto diferente contenido anteriormente en el silo de envasado. ', 'Trasvase del producto del silo habitual a otro silo de envasado por reparaciones en la payper número 2.']",-1,Producto,Propiedades
400016519,12455,['PE041GC'],"El cliente nos informa que se ha producido una parada de extrusora por quedarse sin material en la tolva de alimentación debido a las hilazas que contiene el PE041, lote EH4020102. El material de silo se gasta en su totalidad. Se reclama el importe por los costes por parada de máquina y una investigación por parte del proveedor para dar una solución.   ***Más información y fotos en servicios para objeto SAP***",,-1,Producto,Contaminacion
400016555,89087,['PA410P7'],"Se ha recibido  4500 kg de PA410en lugar de  4575 kg como lo especifica el albarán y la factura 395316332.
En este  cuarto palet  habia  17 sacos, y no  18.
Ademas, un saco ha llegada roto, y se ha perdio  unos  10 kg de mercancía.
El cliente reclama la compensación siguiente: el saco faltante y la perdida de 10 kg de material.
ver fotos",['Fallo de soldadura en la envasadora automática'],-1,Suministro,Cantidad
400016558,89390,['PA538P7'],"El cliente se queja de que ha recibido al menos 4 sacos rotos. Está valorando si hay más. Adjuntan fotos y CMR firmado con la descripcipción de los sacos rotos.
Adjuntamos mail del cliente, CMR y fotos.  Dicha información se encuentra en Servicios para objeto de SAP.",,-1,Envase,Aspecto
400016570,82563,['PA443P7'],"El cliente se queja que le hemos facturado 22 ton y entregado 20.625 Kg. Pide que le abonemos el pallet que, según ellos, no hemos entregado. No tiene ticet de peso. Sólo el albarán firmado por el chófer indicando que hay 1 saco roto (adjunto).  Más información en Servicios para Objeto de SAP.",,-1,Suministro,Cantidad
400016572,91138,['PA442P7'],"El cliente nos informa que últimamente le estamos enviando material colocado directamente en los pallets. (entrega nº 24396879)

Esto supone que a la hora de la descarga, cuando meten las paletas del toro para retirar el pallet, los sacos se dañan y por lo tanto pierden material que luego tienen que recoger con la consiguiente pérdida de tiempo.

Nos sugieren que coloquemos un cartón o algún otro material para separar los sacos de los pallets para evitar estos problemas en próximos envíos

Me dice que esto les ha ocurrido también con los siguientes albaranes:
24397477 y 24402861.

Adjunto mail del cliente. En servicios para objeto de SAP.",,-1,Suministro,Inclinacion
400016577,83827,['PA538P7'],"El cliente dice recibir una vez descargado el camión 13 sacos rotos. Quedan 14.500kg en stock de este lote que son bloqueados por Calidad para comprobar si hay más sacos afectados.
Adjuntamos fotos y CRM en servicios para objeto de SAP",['Rotura de sacos por mala soldadura'],-1,Envase,Aspecto
400016579,89207,['PE071P7'],"Mail del cliente:

""Junto envia-mos os documentos relativos ao polietileno não conforme, anexamos também fotografias do filme que sai das extrusoras em que se vê claramente a falta de uniformidade do filme. O problema detetou-se de imediato na troca de lote, efetuaram algumas tentativas de utilização procedendo à modificação de alguns parâmetros de máquina sem sucesso. O produto foi testado nas duas máquinas com o mesmo resultado. Estamos neste momento com reduzido stock de PE pelo que agradecemos desde já uma solução urgente para o problema. Temos em stock aproximadamente 46 t desse material não conforme."" Lotes EH-09432 y EE-21451. Las fotografias están colgadas enn servicios para objeto de SAP.",,-1,Producto,Propiedades
400016581,91905,['PA420P7'],"El cliente paga 24.750KG y se le envían 23.375KG
Adjunto correo con la reclamación del cliente, en Servicios para objeto de SAP.",,-1,Suministro,Cantidad
400016584,83917,['ALCUPOL F-3011'],"El cliente rechaza la entrega porque el producto está a 34º cuando en los requerimientos indican una temperatura entre 20º y 30º.
La cisterna se cargó en planta el 28/08 a 43º.
Informamos al transportista para enfriar la cisterna y volver a entregar.
Adjunto el correo del transportista.  Más información en Servicios para Objeto de SAP.",,-1,Suministro,Temperatura
400016594,88605,['PE823P7'],"El cliente informa que no ha recibido 1 saco de PE823 vinculado al albaran 24410854.

He hablado con Rafael Melero e informa que procedemos al abono ya que este cliente es muy correcto y no perdona ninguna deuda ni de nuestro lado ni del suyo.

Rafael Melero confirma que el importe del abono seria:
25 kg x 1,1 = 27,5 EUR

Adjunto albaran firmado",,-1,Suministro,Cantidad
400016596,91650,['PA442P7'],"Al día siguiente de la entrega el cliente informa de una diferencia entre lo manifestado en el CMR (24.600 KG) y lo que realmente se descarga (24.575 KG), es decir falta un saco.

Adjunto mail del cliente en el que también se incluye el CMR. (En servicios para objeto de SAP)","['Fallo en el proceso de comunicación', 'Error en la contabilización de los sacos']",-1,Suministro,Cantidad
400016598,88783,['PS040P7'],"pedido por 24750 de ps040 el cliente  recibe:

4 plt de PP084  sacos con pegatina que pone SEGUNDA  (mfr 20)

4 plt di PP044  sacos con pegatina que pone SEGUNDA (mfr 3-4 )

10 plt di PS040

el client e no pide imndenisación se queda con el material.  más información en servicios para objeto de SAP",['Distinta operativa en la reetiquetación de producto de segunda calidad tras cambio de grado en los distintos centros.'],-1,Suministro,Carga erronea
400016600,89207,['PE071P7'],"El cliente se queja qe el lote EH-17431 le da el mismo problema que los 2 lotes anteriores (aviso nº 400016579). Pide que le retire el producto.

Mail del cliente:
""Na sequência de graves problemas com o lote  EH-17431 de polietileno 071C que recebemos ontem, solicitamos a vossa melhor resposta para um problema que já se repete em 3 lotes que recebemos sucessivamente. Este problema causou-nos perdas de tempo em máquina, desperdício de matérias primas e devido a rutura de stock vai obrigar a paragem das máquinas de extrusão com consequências nas datas de entrega do nosso produto aos clientes.",['Cruce de grados durante la fabricación de este grado'],-1,Producto,Propiedades
400016609,90858,['PA440CBP'],"El cliente se queja de que durante la transformación del grado se producen desgarros en el film por granos oxidados.

quote:

Customer sent me below pictures ,they produce hot melt film .During production they have to stop production because of the burned eva film is tear by nonmelted eva .Customer angry with me ,he claim that I sent him off spect eva.

se adjunta Foto en servicios para Objeto de SAP
",,-1,Producto,Propiedades
400016611,89580,['PA538P7'],"Lote  EH-29461  .
El cliente tiene recurrentes problemas de hinchamiento en las piezas moldeadas con las  mezclas a base del eva PA538. Los valores de hinchamiento están más dispersos que de costumbre.
A primera vista, las mezclas parecen menos homogéneos que las  anteriores  mezclas, aunque no hayan modificado nada del proceso.

El cliente tiene  la impresión la granulometría está diferente: la granza parecen más gorda y han perdida su forma de  bolita. Además, los operadores tienen la sensación que la granza está más ""grasienta"".
No están seguro que hayan una relación , pero quieren  saber si nuestros procesos de fabricación han  sido modificado.
Ver adjunto en servicios para objeto de SAP",,-1,Producto,Propiedades
400016613,88605,['6020B5FAP7'],"El cliente Barnatrade informa que el albaran nº 13965241, vinculado a la factura nº 395322782 de 02/9, tiene las cantidades incorrectas. En el albaran aparece 10.675 Kgs de PA ALCUDIA 6020B5FApero en realidad han recibido solo 9.960 Kgs. La factura está incorrecta y se ha facturado 80kg de más. Se debe hacer un abono de la diferencia.

** Planta confirma que han facturado ellos mal.   Más información sen Servicios para Objeto de SAP",,-1,Suministro,Cantidad
400016614,89871,['PA440CP7'],"El cliente se da cuenta que en el envío le llegan algunos granulos negros.

El cliente no tenía material en stock y tuvo que utilizarlo, ocasionando una contaminación, por cual, solicita indemnización de 2.000,-euros.

Como también solicita una investigación para que esto no vuelva  a suceder.

Anexo adjunto correo del cliente en Servicios para Objeto de SAP.",,-1,Producto,Contaminacion
400016628,12795,['PA540CP7'],"El cliente se queja de que el material recibido ( lote EK-03462) está contaminado con restos de otra granza que no funde bien. Sospecha que hay geles.
Adjunta fotos al respecto ( ver anexos).
Los problemas ocasionados son: defectos en la lámina, grumos, pegotes, etc. Imposible utilizar la lámiana fabricada.

Gestiones que están realizando: devolución del material con peticion de abono de todo el pedido. Reclaman indemnización por la fabricación defectuosa y los gastos ocasionados.
Han enviado muestra del material defectuoso a Ingáncio Gregorio Corriti el 21 de septiembre.


Indemnización solicitada:

-5.418 € CORRESPONDIENTES A 1.400 ml de la lamina fabricada.
- la purga, limpieza y vaciado de la extrusora - 300€

ver mas detalles en el correo del anexo y fotos en Servicios para Objeto de SAP.",,-1,Producto,Contaminacion
400016629,89871,['PA440CP7'],"El cliente se refiere a un nuevo pedido en el que sale el material defectusoso al igual que en pedido anterior.
Adjunto correo de la reclamación con fotos efectuadas por el cliente.
La anterior reclamacion 400016614, albarán 24407729 Lote: EL-15541.    Más información y fotos en Servicios para Objeto de SAP",,-1,Producto,Propiedades
400016633,89547,['PA443P7'],"El cliente reporta un problema de producción al usar el PA443.   Cuando produce las fórmulas de resina usan este material, el resultado es un producto turbio.  El cliente envía fotos.  Adjunto el mail y fotos en Servicios para Objetos de SAP.",['Contraste con un patrón incorrecto.'],-1,Producto,Propiedades
400016636,12638,['PA538P7'],El cliente nos informa que al intentar trabajar con el lote EH28462 se han producido geles y no pueden trabajar con dicho lote. Nos piden informar a ATD y avisarles de como proceder. Más información y fotos en Servicios para Objeto de SAP.,,-1,Producto,Contaminacion
400016641,85047,['PS250P7'],"FAPIL 85047 INDICA QUE RECIBIO MENOS CANTIDAD DE LO INDICADO EN EL ALBARAN DEL MATERIAL PS250.
SEGUN MENCIONA EN CORREO RECIBIO ""2pls de 1250kg e 1pl de 375kg""= 2875kg
SOLICITA ABONO POR LA DIFERENCIA DE 50 KILOS NO RECIBIDOS.  Ma´s información y correos en Servicios para Objeto de SAP.",,-1,Suministro,Cantidad
400016651,12455,['PE041GC'],El cliente nos informa que tiene en el silo retendias 75 Tm. de PE041 correspondiente a los lotes 2643102 y 2643101. El producto está contaminado y crea geles. El cliente nos propone retirar de momento solo 25 Tm. y a continuación probar el producto para ver si funciona correctamente. En caso contrario habría que retirar las 75 Tm. por contaminación.  Más información y fotos en Servicios para Objeto de SAP.,,-1,Producto,Contaminacion
400016653,20055,['PE017P7'],"El cliente tiene problemas de laminado al laminar dos productos, el PE017 y el PP086Y1E. Inicialmente se pensó que el aviso se asociará al PP y se abrió el aviso 400016631, pero una vez hablado de nuevo con el cliente después de las primeras investigaciones, se llega a la conclusión que el problema puede estar en el PE017 y se abre este nuevo aviso.  Más información en Servicios para Objeto de SAP.",,-1,Producto,Propiedades
400016656,12143,['PP050Y1EEXP6GC'],El cliente nos informa que en los lotes EP-0810103 y EP-0910301 se crean pelusas y hay pérdida de propiedades mecánicas. Más información en Servicios para Objeto de SAP.,,-1,Producto,Propiedades
400016657,12455,['PE041P7'],El clinete nos indica que ha encontrado problemas de infundidos en 7 pallets del EH28431 cuyo material también se encuentra dentro del silo. Más información en Servicios para Objeto de SAP.,,-1,Producto,Propiedades
400016659,91138,['PA442P7'],"El cliente nos informa que ha recibidos menos kilos de los indicados en el albaraán y que han sido facturados.

Nos indica igualmente que en tres de los pallets que ha recibido van por menos de 1.375 KG.

Adjunto mail del cliente en el que se encuentra el recuento realizado por él.

Se solicita ticket de pesada a planta.  Más información en Servicios para Objeto de SAP.",,-1,Suministro,Cantidad
400016666,87467,['PA441P7'],"El cliente informa que la entrega 24412551 ha llegado con 2 sacos rotos.

En adjunto fotos, el JA dice de hacer abono por los 2 sacos.' Más información en Servicios para Objeto de SAP.",,-1,Envase,Aspecto
400016686,89457,['PP044W3FGC'],"El cliente informa que ha recibido el material humedo en su planta.
Los lotes son ER- 5200103 ((24421170)/ ER-5170105 ( 24421171) / ER_5280203 ( 24421181) / ER- 5170108 ( 24421182)  Más información en Servicios para Objeto de SAP",,-1,Producto,Humedad
400016688,89552,['PP030G1EP7'],"El cliente informa de haber encontrado arena en el momento de extruir el polímero por lo que se han visto afectadas tanto su producción como la maquinaria.

Adjunto mail del cliente con fotos y explicación, y mail de ATD explicando lo ocurrido.

Pudiera ser que los lotes de los albaranes 24415711, 24415710, 24415709 y 24418023 estuvieran también afectados. Más información y fotos en Servicios para Objeto de SAP.",,-1,Producto,Contaminacion
400016696,10294,['PA442P7'],"El cliente se queja que entregamos el camión con algunos sacos rotos y pide que se le abono la pérdida dek material. Adjunta fotos. Mail del cliente:

""Adjunto enviamos dos incidencias detectadas el día 16/10/2015 en la descarga de los productos PA-442 y PA-411 en nuestras instalaciones. Los dos productos llegaron con sacos pinchados de la parte de abajo del palet con la consecuente pérdida de material por el suelo. Ver documentos y fotos adjuntas.
 Esperamos el abono de los sacos afectados y que pasen nota a los departamentos implicados para que no se repita en futuras entregas.""    En servicios para Objeto de SAP se encuentra correo del cliente con fotos.",,-1,Envase,Aspecto
400016697,90083,['PA444EXP1P7'],"El cliente nos avisa de una posible  contaminación material LDPE.
Reclaman informaciones sobre los lotes  EE-04441; EE-04442; EH-27411; EH27412 y EH26413.
Conocer la origen de esa contaminación.
Tener informaciones  sobre las accions corectoras para evitar esa contaminación .
Ver adjunto en Servicios para Objeto de SAP.
 Se ha enviado una muestra a ATD",,-1,Producto,Contaminacion
400016701,30055,['PE071P7'],"ATD solicita abrir aviso de calidad debido a que el lote enviado EH-15431 de PE071 da como resultado un film que presenta roturas. El cliente una vez confirmado este problema, revisa los sacos y encuentra en su interior granos amarillos.",,-1,Producto,Propiedades
400016702,89390,['PA538P7'],Cliente reclama de aglomerados en material PA538. Según el cliente final esto ha causado costes de averia. Por favor ver foto en anexos,['Alta Temperatura en el transporte/recirculación'],-1,Producto,Propiedades
400016706,89580,['PA538P7'],"PA-538 lote EL-22462.
 El cliente pide  que se averigüe las causas de que se haya colado un saco  del  grado d'EVA 942 LOT 22412.(ver photos).
Reclaman el abono de la mercancia no entregada.
También el cliente pregunta lo que tienen que hacer con el saco erroneo.
Ver adjunto y fotos en Servicios para Objeto de SAP.",['Falta de supervisión de la línea previo al cambio de grado'],-1,Suministro,Carga erronea
400016715,86446,['PE071P7'],"""el cliente se queja de problemas en la utilización del material. Se adjuntan email y fotos en Servicios para Objeto de Sap.

",['Posible contaminación en silo de envasado'],-1,Producto,Propiedades
400016717,11589,['PA420LEXP3BP'],"El cliente nos envía un informe de ""no conformidad"" indicando que han detectado un exceso de geles en el film al consumir el lote de ferencia. No hay más información, ni fotos en Servicios para Objeto de SAP.",,-1,Producto,Propiedades
400016724,91650,['PA441P7'],"El cliente informa que, en el momento de procesar el lote EH19441 se encuentra con motas de color marron negruzco que tiene aspecto de material quemado. Adjunta fotos, en Servicios para Objeto de SAP

Han dejado de usar este material, les quedan todavía 3 pallets de este lote.

Se adjunta mail del cliente.",['Posible contaminación en silo de desgasificación'],-1,Producto,Contaminacion
400016729,89799,['PE017P7'],"el día  19/10/2015
el cliente(BMP) de nuestro distribuidor Arcoplex , utiliza con mucha dificultad el material, bloqueando las maquinas para quitar os filamentos cuando daba problemas, el cliente final BMP no quiere comprar producto hasta cuando no se le explica o se le garntiza que no va a pasar lo mismo que con esta entrega

se envian a ATD 25Kg   del loto EL2431
en adjunto foto para que se vean los filamentos encontrados.",,-1,Producto,Propiedades
400016746,20055,['PP031G1EGC']," El cliente nos reclama por presencia de granos unidos entre sí, en el lote indicado.
El cliente no puede transformar el material ya que estos granos no se homogenizan en la extrusora al igual que el resto de la granza
Adjunto correo del cliente.","['Problemas de corte en el extrusor que generan rosarios.', 'La contaminación pasa las barreras y llega al cliente.']",-1,Producto,Contaminacion
400016754,84623,['PA446P7'],"LOTE   EL-29531.
Presente  en toda la entrega de los  15.125 kg.El cleinte consigue usar el material pero genera de seguridad y productividad.
El cliente reclama el analisis y las acciones  proactivas, rectificadoras que impedirán recibir otra entrega con esas caractaeristas.
Se ha comunicado la dirección par el envio de una muestra.
Ver adjunto.",,-1,Producto,Propiedades
400016756,10411,['PE071P7'],"OLOR EN LA GRANZA.      El cliente nos explica, como descripción del problema aparecido, de la siguiente forma, al igual que se confirmaron esos malos resultados en inmediata visita realizada por nuestra comercial al cliente:

De los 18 pallets enviados en la entrega, 17 pallets son del lote EH-05451 y 1 sólo pallet del lote EH-15431, con el lote mayoritario están teniendo muchos problemas a la hora de extrusionarlo, observan a parte de que el olor de la granza es muy diferente al habitual (huele mucho a aceite) que la cortina del PE es prácticamente gris y con muchos grumos lo cual les produce continuamente rasgados en la película de PE sobre el papel, ",['Posible degradación del polímero'],-1,Producto,Propiedades
400016759,82965,['PP080G2MP7'],POLIVERSAL COMENTA QUE EL PRODUCTO FINAL REALIZADO CON EL PP080G2M: LOTE:ER-09405 Y EL PP094N2M: LOTE:TH2970101 PRESENTAN MANCHAS TURBIAS. (Correo en Servicios para Objeto de SAP.),,-1,Producto,Propiedades
400016770,86178,['PP060G1MP7'],"CLIENTE INFORMA QUE HAN LLEGADO 3 SACOS ROTOS CADA UNO EN UN PALLET DIFERENTE DEL LOTE Lot-Nr. ET-14206 Y SOLICITA ABONO POR LOS 75 KG
SE ADJUNTAN MAILS Y FOTOS Y EL CRM EN SERVICIOS PARA OBJETO DE SAP",,-1,Envase,Aspecto
400016782,91783,['PA465P7 '],"Material PA465 y PA446 se bloquea y forma aglomerados en grandes cantidades y tamaño""
Al cliente no le ha quedado otra que usar parte el material aglomerado pero ha significado tiempo adicional de los trabajadores para desbloquear el material, esto ha causado costes de 1.957,50 €. Adicionalmente hay material bloqueado que no pueden usar de  1325kg PA 465 + 625kg PA 446, los costes en total de la reclamación suman a  5.674,50 €
Todo estos problemas lo han tenido tambien con los albaranes 24406415 lote EH-07531; albaran 24407748 lote EH-06533 y albaran 24405809 lote EE-30531",['Elevada concentración de aditivo de agua de corte al producto.'],-1,Producto,Propiedades
400016789,91835,['PE071P7'],El cliente se ha quejado de recibir producto con variación indice MFI. ,['Variabilidad en el IF como consecuencia de los rechazos de la Unidad'],-1,Producto,Propiedades
400016790,12768,['PA460CBP'],"El cliente reclama que junto el camión de referencia le ha llegado un octabin de pa440
Solicita la retirada del producto.
Adjunto correo del cliente con fotografía adjunta",['Error operativo'],-1,Suministro,Carga erronea
